Gene	Whole_Body	Muscle	Gut	Fat_Body
FBgn0035063	0.0657051282051281	0.0833333333333333	0.0419871794871795	0.0205128205128205
FBgn0035064	0.0653495440729483	0.0687689969604863	0.0486322188449848	0.0516717325227963
FBgn0035065	0.0436804517522005	0.0284836405912638	0.112771964789902	0.0538947018767646
FBgn0035069	0.389162561576355	0	0	0
FBgn0035073	0.20529197080292	0.0729927007299271	0.0173357664233577	0
FBgn0035076	0.0760736196319019	0.0621676891615543	0	0.0114519427402863
FBgn0035078	0.25	0	0	0
FBgn0035082	0.0384152054611163	0.0353366349886227	0.121603533663499	0.00495248293401152
FBgn0035083	0.0355032899342014	0.060954780904382	0.0272994540109198	0.00299594008119838
FBgn0035084	0.170068027210885	0.115646258503401	0.0816326530612245	0.0918367346938775
FBgn0035085	0.0759352317141262	0.0424343941931882	0.0650474595198213	0.0985482970407596
FBgn0035086	0.0958408679927669	0	0	0
FBgn0035087	0.157096694009446	0.10763112105394	0.0954511558538404	0.101168282376336
FBgn0035088	0.0522133147438132	0.070756361101429	0.0340188218891601	0.0319275008713838
FBgn0035089	0.00591291709091473	0.0199169898724536	0.000256491967137938	0.000479950877902051
FBgn0035090	0.0344706727651894	0.00233075723323344	0	0.206526120253053
FBgn0035091	0.0400771163171116	0.00350528714143834	0.0584798738096629	0.192849214231466
FBgn0035092	0.197062423500612	0.0403916768665851	0	0
FBgn0035094	0.0154700991365526	0.000879437160217461	0.0545251039334826	0.0015190278221938
FBgn0035097	0	0	0	0
FBgn0035099	0.100577641862045	0.055725450220863	0.0665987088005439	0.0468909276248726
FBgn0035101	0.0396625721474028	0.0204232647624686	0.0954565635637118	0.00303389077993193
FBgn0035102	0	0	0	0
FBgn0035103	0.0588142541784927	0.126616209397666	0	0
FBgn0035104	0	0.0896860986547085	0	0
FBgn0035106	0.0852179613241561	0.0717797443461161	0.0327761389708292	0.042608980662078
FBgn0035107	0.043868526422317	0.0462885554626656	0.0555286663439962	0.0260923131077573
FBgn0035109	0.160091047040971	0.132018209408194	0.0842185128983308	0.121396054628225
FBgn0035110	0.0538485253314151	0.0886856438187237	0.0397698078306443	0.0302127222279313
FBgn0035111	0.0755137804683766	0.0559184323721523	0.0259678190218257	0.0280388720726462
FBgn0035112	0	0	0	0
FBgn0035113	0.0597269624573378	0.0460750853242321	0.0699658703071672	0
FBgn0035120	0.0600567465321564	0.0318411097099622	0.0163934426229508	0
FBgn0035121	0.0894287590282338	0.0865725541694025	0.0281352593565332	0.0342744583059751
FBgn0035122	0.0552074007758878	0.0525216353327365	0.0441659206207102	0.0193971948672039
FBgn0035124	0.204971181556196	0	0	0
FBgn0035131	0.057537723875335	0.0731913693414187	0.03751233958539	0
FBgn0035132	0.0276073619631902	0.0196830265848671	0.0701687116564416	0.00204498977505113
FBgn0035134	0	0	0	0
FBgn0035137	0.139183055975795	0.132753403933434	0.145234493192133	0.0684568835098335
FBgn0035138	0.150612027674295	0	0	0
FBgn0035139	0.254523522316043	0	0	0
FBgn0035140	0.054851348236921	0.0396404701544135	0.0781286010601522	0.0251209956211109
FBgn0035141	0.0938430983118173	0.0799404170804367	0.0268123138033764	0.0119165839126117
FBgn0035142	0.0693390191897655	0.0580810234541578	0.0247334754797441	0.0185927505330491
FBgn0035143	0.305060379528465	0	0	0
FBgn0035144	0.0486660079051384	0.172183794466403	0.0355731225296443	0
FBgn0035145	0.0747147589252851	0.0550239234449761	0.0533676849466324	0.0189547294810453
FBgn0035146	0.0262566008214356	0.001026794445531	0.0922648151769998	0.00112458439272443
FBgn0035147	0.0385909878116525	0.0159461490703526	0.0229389275561219	0.0233963990458452
FBgn0035148	0.0911233307148471	0.141005498821681	0.0310290652003143	0.011783189316575
FBgn0035149	0.104160050809781	0.0517624642743728	0.0479517307081613	0.0136551286122578
FBgn0035150	0.090952380952381	0.0542857142857143	0.0257142857142857	0.0204761904761904
FBgn0035151	0.173038229376258	0.0784708249496982	0	0
FBgn0035152	0.0540758676351897	0.0411622276029056	0.0387409200968523	0.0238095238095238
FBgn0035153	0.059204440333025	0.0314523589269196	0.0790934320074006	0.0309898242368177
FBgn0035154	0.0239357784651642	0	0.134473044631021	0
FBgn0035155	0.0555555555555555	0.0551075268817204	0.0380824372759856	0.0201612903225806
FBgn0035157	0.175572519083969	0.0725190839694657	0	0
FBgn0035158	0.0477715505737924	0.0459033893781692	0.0200160128102482	0.0133440085401655
FBgn0035159	0.0679258990192518	0.0588448964765711	0.0276062477297494	0.012713403559753
FBgn0035160	0.0543259557344064	0.0300469483568075	0.0131455399061033	0.0401073105298458
FBgn0035161	0.235797323974556	0	0	0
FBgn0035162	0.025895623163079	0.0214472952577647	0.0118357296052109	0.00349511478274685
FBgn0035164	0.12562292358804	0.0521179401993356	0.0251245847176079	0.00996677740863787
FBgn0035165	0.0327100285606509	0.0782531043349063	0.0287839013387323	0.0309009307231003
FBgn0035166	0.0670205706702057	0.0836098208360982	0.0494359654943597	0.0341738553417385
FBgn0035167	0.464285714285714	0	0	0
FBgn0035168	0.368029739776952	0	0	0
FBgn0035169	0.0238959467634604	0.0127419842710223	0.0106624319419238	0.0669615849969752
FBgn0035170	0.173913043478261	0	0	0
FBgn0035171	0.145161290322581	0	0	0
FBgn0035173	0.0478644834847104	0.130582356453691	0.0255193437883026	0.000219994343002608
FBgn0035176	0.22743195904069	0	0	0.0243869576933441
FBgn0035179	0.190566037735849	0	0	0
FBgn0035181	0.046686610461427	0.0621883782068716	0.0391623606200707	0.0106064726679358
FBgn0035186	0.0169434938652867	0	0.00550872214339371	0.0872214339370669
FBgn0035187	0	0	0	0
FBgn0035189	0.130373831775701	0.165420560747664	0.141588785046729	0.0233644859813085
FBgn0035192	0.0449897750511247	0.171779141104294	0.0531697341513293	0
FBgn0035193	0.146783947223749	0.0313358988455195	0.051126992853216	0
FBgn0035194	0.0934105720492397	0.104996379435192	0.166545981173063	0.0419985517740767
FBgn0035195	0.0710195530726257	0.0577513966480448	0.0399441340782124	0.0235335195530726
FBgn0035196	0.39142091152815	0	0	0
FBgn0035198	0	0	0	0
FBgn0035199	0.0536997885835095	0.164482029598309	0	0
FBgn0035203	0.11156462585034	0.0489795918367347	0.0670068027210885	0.112585034013605
FBgn0035204	0.065676978081766	0.00373076325198197	0.00505207523705893	0.280118140836312
FBgn0035205	0.0876590330788805	0.083206106870229	0.0272264631043257	0.0223918575063613
FBgn0035206	0.0382755474452555	0.0774178832116789	0.0287408759124088	0.0418795620437956
FBgn0035207	0.0745405865887793	0.067907995618839	0.0469149324571011	0.0228793963733722
FBgn0035208	0.18421052631579	0.502923976608187	0	0
FBgn0035209	0.191529709228824	0.0562579013906448	0	0
FBgn0035210	0.147761194029851	0.0746268656716417	0.037313432835821	0
FBgn0035211	0.0798188508349844	0.0393433342768185	0.0704783470138692	0.0367959241437871
FBgn0035213	0.0675268817204301	0.0438709677419355	0.0305376344086022	0.0210752688172043
FBgn0035217	0.227002967359051	0	0	0
FBgn0035218	0.173184357541899	0	0	0
FBgn0035227	0.0514909090909091	0.0407272727272727	0.0703999999999999	0.0253090909090909
FBgn0035228	0.0613197538722682	0.0796732442181202	0.0417462338213452	0.0289624443029917
FBgn0035229	0.0926605504587158	0.0805045871559633	0.0344036697247706	0.0389908256880734
FBgn0035231	0.181186868686869	0.00789141414141415	0	0.0192550505050505
FBgn0035232	0.0476081483176929	0.07241359578851	0.0313572899977111	0.0285534447241932
FBgn0035233	0.0337308347529813	0.0207836456558774	0.0199318568994889	0.0245315161839864
FBgn0035234	0.151315789473684	0	0	0
FBgn0035235	0.0733333333333333	0.0784313725490197	0.0282352941176471	0.0262745098039215
FBgn0035236	0.0453886642764513	0.0537798459073919	0.0548859562132886	0.0218170722404455
FBgn0035237	0.0928250059199623	0.0584892256689557	0.0165758939142789	0.0132607151314232
FBgn0035238	0.100929614873838	0.0454847277556441	0.0390106241699867	0.0931274900398406
FBgn0035239	0	0	0	0
FBgn0035240	0	0	0	0
FBgn0035241	0.0380952380952382	0.12034632034632	0	0
FBgn0035243	0.012882787750792	0	0	0
FBgn0035244	0.0517978375660044	0.0494091023384461	0.031682172491828	0.0181040985667589
FBgn0035245	0.239864864864865	0	0	0
FBgn0035246	0.159533855736388	0.0132610006027728	0.00462125778581475	0
FBgn0035247	0.0462519936204146	0.0622009569377991	0.0395824271422358	0.0253733507322024
FBgn0035248	0.0536552649228705	0.0613682092555332	0.0325285043594902	0.0291750503018109
FBgn0035249	0.0580580580580581	0.0507173840507174	0.0463797130463797	0.0223556890223557
FBgn0035251	0.0305900874002497	0.064057325878074	0.039438684110526	0.0109657456164161
FBgn0035252	0.0346816451162966	0.0397331021223658	0.0343423681532024	0.0250687978286275
FBgn0035253	0.0713586120050371	0.0492514341681823	0.0242059605428852	0.0113334266125647
FBgn0035254	0.0657894736842106	0.0494417862838915	0.0279106858054226	0.0167464114832536
FBgn0035260	0.165048543689321	0.0533980582524271	0	0
FBgn0035262	0.127840909090909	0.0174512987012987	0.0661525974025974	0.0170454545454546
FBgn0035263	0.263043478260869	0	0	0
FBgn0035264	0.126436781609195	0.0440613026819923	0.0153256704980843	0
FBgn0035265	0.0415028396679773	0	0.0454346876365226	0
FBgn0035266	0.054317844260556	0.0507107999151283	0.0639719923615531	0.0429662635264163
FBgn0035267	0.122448979591837	0.0680272108843537	0.00529100529100528	0
FBgn0035268	0.10744244154917	0.0406924861681242	0.0226664286989113	0.0133856862395145
FBgn0035270	0.0377708095781072	0.0802451539338656	0.0192417331812999	0.0166761687571266
FBgn0035271	0.0494584837545126	0.115523465703971	0.0274368231046932	0.0189530685920578
FBgn0035272	0.0613396432471786	0.0677102293410994	0.0511467054969057	0.0214779759737896
FBgn0035273	0.264993026499303	0	0	0
FBgn0035281	0.207627118644068	0	0	0
FBgn0035282	0.015311004784689	0	0.0191387559808612	0.0287081339712918
FBgn0035283	0.0642597446520672	0.117527690876807	0.00676418364758604	0.0345818888982835
FBgn0035285	0.0584343991179713	0.0597574421168688	0.0221977214259464	0.0443954428518926
FBgn0035286	0.404761904761905	0	0	0
FBgn0035287	0.0524233432245303	0.0336300692383777	0.0178041543026706	0
FBgn0035290	0.00620229007633588	0	0	0.0776081424936386
FBgn0035293	0.0530753968253968	0.0897817460317459	0	0
FBgn0035294	0.0519455987910843	0.0530789573101625	0.0357007933509634	0.0156781261805818
FBgn0035295	0.110956036287509	0.0628053035589672	0.0188415910676902	0
FBgn0035298	0.0200479407278274	0.0265853127042929	0.0118762257572456	0.00588363477881892
FBgn0035299	0.318548387096773	0	0	0
FBgn0035300	0.037803168670093	0.195302212972009	0.00407764515992014	0
FBgn0035308	0.0497526113249039	0.134002199010445	0.00879604178119845	0
FBgn0035309	0.0829959514170043	0.123481781376518	0.184210526315789	0
FBgn0035311	0.0721442885771542	0.033066132264529	0	0.356713426853708
FBgn0035312	0.00927850927850927	0.0046970046970047	0	0.0523985523985524
FBgn0035313	0.123456790123457	0	0	0
FBgn0035316	0.319345661450925	0	0	0
FBgn0035318	0.0593148357870896	0.044026047565119	0.0287372593431484	0.0131653454133635
FBgn0035321	0.0272280653196789	0.0305494049266537	0.0389911430943814	0.0404096318848602
FBgn0035323	0.0606420927467301	0.104467470698149	0.025819602514014	0.0270086631561067
FBgn0035325	0.154228855721393	0	0.179519071310116	0
FBgn0035332	0.560439560439561	0	0	0
FBgn0035333	0.0942090797080845	0.0509904274476352	0.04596720689982	0.0319401004644109
FBgn0035334	0.124059715310728	0.212591135285268	0.0915403309802108	0.0567063997222543
FBgn0035335	0.0472071181413742	0.0454770143351458	0.0281759762728621	0
FBgn0035336	0.0579216354344123	0.0420215786484952	0.0244179443498012	0.010221465076661
FBgn0035337	0.0512149532710281	0.0680373831775701	0.0403738317757009	0.0205607476635514
FBgn0035343	0.129207920792079	0	0	0
FBgn0035344	0.0025616826210058	0	0	0
FBgn0035346	0.262050237610319	0.0845213849287169	0.0753564154786151	0.0078071961982349
FBgn0035348	0.0542168674698795	0.00523260926919356	0	0.222583765719814
FBgn0035355	0.237250554323725	0.157427937915743	0.0931263858093126	0
FBgn0035356	0.037865055387714	0.0475327291037261	0.0219536757301107	0.0302114803625378
FBgn0035357	0	0	0	0
FBgn0035358	0.0405391064416851	0.0434044359545791	0	0
FBgn0035359	0.063199274266707	0.0307428686624333	0	0
FBgn0035360	0.0147758366659651	0	0.0777099557987792	0
FBgn0035370	0.0800608922579844	0.0818938734932274	0.0174909904312166	0.0117435068969802
FBgn0035371	0.0461793751011818	0.0459365387728671	0.083576169661648	0.00384490853164967
FBgn0035372	0.0565367332009614	0.0628069808757445	0.0259170237224371	0.0540286341310481
FBgn0035374	0.0552763819095478	0.0459113750571037	0.0322064869803563	0.0100502512562814
FBgn0035375	0.0466477041852904	0.0340511986997156	0.0334823242584314	0.00845184884193418
FBgn0035379	0.145418326693227	0.0617529880478086	0	0
FBgn0035380	0.236351531291611	0	0	0
FBgn0035383	0.0342140277513781	0.0461889374643604	0.0329785211936895	0.0539821326743964
FBgn0035384	0.256222547584187	0	0	0
FBgn0035385	0.0398671096345515	0.109634551495017	0	0
FBgn0035388	0.0702013125875672	0.0655556374898606	0.0828110021384853	0.0105449450630485
FBgn0035390	0.0565388670032736	0.0839482882982855	0.0143705265494091	0.0210841702269323
FBgn0035392	0.0387314061184395	0.0362054448498456	0.0457479651978669	0.0311535223126579
FBgn0035393	0.0543538546866333	0.052689961175818	0.0238491403216861	0.0177481974486966
FBgn0035397	0.0441721478414744	0.0546559380321192	0.0295816500283797	0.00934860271777236
FBgn0035398	0.046219743002291	0.231148520769001	0	0
FBgn0035400	0.0698748329080083	0.0782598128569693	0.0284360189573459	0.00814193705188964
FBgn0035401	0.0576861102159201	0.0505961972284885	0.060344827586207	0.0314212052852079
FBgn0035402	0.0499603881956822	0.0895721925133689	0.0247573776985542	0.0134680134680135
FBgn0035405	0.0925131139723415	0.061516452074392	0.0400572246065808	0.0157367668097282
FBgn0035407	0.0710526315789474	0.0701754385964913	0.0333333333333334	0.0175438596491228
FBgn0035409	0.125960637300843	0	0	0
FBgn0035410	0.0373134328358208	0.14818763326226	0	0.00266524520255864
FBgn0035411	0.103438055720213	0.068168346176645	0.0382335506816835	0.0222288085358625
FBgn0035412	0.612536656891495	0	0	0.0527859237536657
FBgn0035413	0.177215189873418	0	0	0
FBgn0035414	0.139024390243902	0.0841463414634146	0.0292682926829268	0.0426829268292684
FBgn0035415	0.0535833891493636	0.0554588077695915	0.0234427327528466	0.0547890154052243
FBgn0035416	0.0569873539298865	0.0539458940291338	0.0384184408516088	0.0201696814470946
FBgn0035420	0.0743609604957397	0.0366640846888716	0.0462174025303382	0.0343403046733798
FBgn0035421	0.164339202590569	0.087431693989071	0.177696822505566	0.0734669095324832
FBgn0035422	0.0183764247369503	0.0307077400846271	0.0136053669423425	0.0154589350609709
FBgn0035423	0.052383374572165	0.0677811209490393	0.0205102119992068	0.0363993758136406
FBgn0035424	0.0910085054678008	0.0899149453219928	0.0351154313487241	0.0281895504252734
FBgn0035425	0.0737013238368041	0.0517922118138887	0.0534953936672601	0.0232252070914299
FBgn0035426	0.446774193548388	0	0	0
FBgn0035427	0.0406717927964387	0.196797132450714	0	0
FBgn0035429	0.154761904761905	0.404761904761904	0	0
FBgn0035430	0.217462932454695	0.0658978583196044	0.028006589785832	0
FBgn0035431	0.045662100456621	0.00636502006365019	0.17614501176145	0
FBgn0035432	0.0626841131739399	0.0562444337877647	0.053709666369802	0.0167157635130506
FBgn0035434	0.0128399986751506	0.0306150613294864	0	0.0240938582190344
FBgn0035435	0.0865079365079365	0.0539682539682541	0.0269841269841269	0.046031746031746
FBgn0035436	0	0	0	0
FBgn0035437	0.0820224719101123	0.0665730337078651	0.0386704119850188	0.0197565543071161
FBgn0035438	0.0380442991301875	0.0828320879941007	0.0174762112071646	0.126420441925138
FBgn0035439	0.0261337432744042	0.0522674865488087	0.0146041506533436	0.0999231360491928
FBgn0035440	0.050828038745964	0.0607228413706904	0.0473908967815853	0.0456202478908447
FBgn0035443	0.0604732690622261	0.0560911481156879	0.05170902716915	0.0157756354075372
FBgn0035444	0.0396205863665245	0.0318598529545248	0.0655804665516929	0.0368521376055188
FBgn0035445	0.0272232304900181	0.00846944948578343	0	0.0108892921960073
FBgn0035449	0.0401379742866102	0.0126215114455942	0.089291313891502	0.0146597679523361
FBgn0035452	0.0470231146392716	0.119495680597712	0.00733130982955871	0.000747139855241652
FBgn0035455	0.277851901267512	0	0	0
FBgn0035461	0.087820835430297	0.0251635631605435	0.00377453447408153	0.00780070457976851
FBgn0035462	0.0820610687022901	0.0591603053435115	0.0146310432569975	0.0139949109414758
FBgn0035464	0.0607566970450152	0.0458436895885114	0.00579950289975145	0.00423455767283438
FBgn0035469	0.046534719004435	0.0457403852518699	0.0591778645660952	0.0412391606540015
FBgn0035470	0.0532646048109966	0.0423109965635739	0.04553264604811	0.0345790378006873
FBgn0035471	0.0585169682793713	0.0545775370347572	0.0263449464483565	0.0199023349337273
FBgn0035473	0.0759077685594225	0.0363107423768991	0.0191250942786337	0.0104514599719858
FBgn0035475	0.0588042049934297	0.0440210249671485	0.0206964520367937	0.0141261498028909
FBgn0035476	0	0	0	0
FBgn0035477	0.245398773006134	0	0	0
FBgn0035479	0.275919732441471	0	0	0
FBgn0035480	0.046217048955837	0.0825059910989386	0	0
FBgn0035481	0.423597678916828	0	0	0
FBgn0035482	0.0189817278694341	0.0179173319141387	0.0613801667553661	0.0108213588788362
FBgn0035483	0.0676381035232711	0.0289256198347107	0.0171813832100913	0.00978686385384949
FBgn0035484	0.00653859800293983	0.00288914795478737	0.00575295250646257	0.0228344062040651
FBgn0035488	0.0557973267018963	0.0828411563568544	0.0278209511967672	0.0158532794529064
FBgn0035490	0.0237727097023579	0.111325860069579	0	0
FBgn0035491	0.230779071254957	0	0	0
FBgn0035495	0.0220149824185904	0	0.0306528053814402	0
FBgn0035496	0.0569805330436961	0.0044281059403459	0	0.420753613501546
FBgn0035497	0.252546916890081	0.0295978552278821	0.00225201072386059	0.0193029490616622
FBgn0035498	0.0503056175414767	0.0566605219753565	0.0541864752110216	0.0538469001649364
FBgn0035499	0.0362470997679815	0.0218039443155453	0.0989269141531323	0.0620185614849188
FBgn0035501	0.0446538404763076	0.12126654529351	0.000738080007872853	0
FBgn0035504	0.143835616438356	0	0	0
FBgn0035505	0.15	0	0	0
FBgn0035508	0	0.407407407407408	0	0
FBgn0035510	0.0782190132370639	0.0397111913357401	0	0
FBgn0035515	0.0309706613256185	0.0226623641556322	0.0133897110641296	0.0659100181744
FBgn0035517	0.0236507476287122	0.0270057573623824	0.0979580002485192	0
FBgn0035518	0.0799007444168735	0.0590570719602978	0.084863523573201	0.0148883374689826
FBgn0035519	0.0624235006119951	0.06062351501188	0.0352077183382533	0.0251277989776081
FBgn0035520	0.0592292089249493	0.0750507099391479	0.0304259634888438	0.0176470588235294
FBgn0035521	0.112167300380228	0	0	0
FBgn0035522	0.197202797202797	0.0629370629370629	0.027972027972028	0
FBgn0035523	0.0516129032258064	0.0622222222222224	0.0167741935483871	0.0064516129032258
FBgn0035524	0.070401046207498	0.0773757628596336	0.0278988666085441	0.010462074978204
FBgn0035526	0.089931727222789	0.0908734207015617	0.028486227732873	0.0298202934944676
FBgn0035528	0.0460673673328739	0.0864490006891799	0.0785880427291522	0.0366126809097175
FBgn0035529	0.0402883325882878	0.0279392042914618	0.0775033527045149	0.010952168082253
FBgn0035532	0.104705592510471	0.0633160877063317	0.0229120473022912	0.0130574033013058
FBgn0035533	0.0554961124188601	0.0547114630144804	0.0660532134959698	0.0113417504814894
FBgn0035534	0.0429098738849585	0.0359889264841587	0.0282989849277145	0.00892033220547522
FBgn0035537	0.0606420927467301	0.0606420927467301	0	0
FBgn0035538	0.0417675544794189	0.00726392251815981	0.123486682808717	0
FBgn0035539	0.0735735735735737	0.0741195741195741	0.0297570297570298	0.0342615342615343
FBgn0035540	0.037993521841898	0.0333537599579795	0.0756368729755756	0.0243368642213079
FBgn0035541	0.0354488908460396	0.0924753674244509	0.0354488908460396	0.0182748940386415
FBgn0035542	0.0337174697650858	0.0395111758373963	0.0565334852993944	0.00808375018468097
FBgn0035544	0.0987951807228915	0.449397590361445	0	0
FBgn0035545	0.01417004048583	0.0544028340080972	0	0
FBgn0035546	0.101109215017065	0.37485779294653	0	0
FBgn0035550	0.0279852903762981	0.187247033790504	0	0
FBgn0035551	0.0530813673567646	0.0163697640828118	0	0
FBgn0035552	0.167664670658683	0.230538922155689	0	0
FBgn0035553	0.0375210892759548	0.166409238885061	0	0
FBgn0035554	0	0	0	0
FBgn0035557	0.416666666666667	0	0	0
FBgn0035558	0.0430075187969925	0.0515789473684211	0.0333834586466165	0.0141353383458647
FBgn0035567	0.31989247311828	0	0	0
FBgn0035568	0.377124183006535	0	0	0
FBgn0035569	0.236263736263736	0	0	0
FBgn0035571	0.368663594470046	0	0	0
FBgn0035574	0.0454094644375177	0.154930575233777	0.000495891187305185	0.00127514876735619
FBgn0035575	0.180851063829787	0.180851063829787	0	0.191489361702128
FBgn0035577	0	0	0.333333333333333	0
FBgn0035578	0.0486013986013986	0	0.155594405594405	0
FBgn0035581	0.285507246376812	0	0	0.00724637681159422
FBgn0035582	0.0246252676659529	0	0	0
FBgn0035583	0.0189971912244743	0	0.117892659227207	0
FBgn0035584	0.251670378619153	0	0	0
FBgn0035585	0.239574816026165	0	0	0
FBgn0035586	0.0449326010983525	0.071892161757364	0.0297886503577967	0.0257946413712764
FBgn0035587	0.112881806108898	0.0332005312084993	0.051792828685259	0
FBgn0035588	0.0215342277261781	0.022703818369453	0.0246990024079808	0.0456828345373236
FBgn0035589	0.0339762985375694	0.0615229450327786	0.0454488149268784	0.0281139687342411
FBgn0035590	0.0492063492063492	0.0793650793650796	0.0301587301587301	0.0217687074829932
FBgn0035591	0.129644268774704	0.0695652173913043	0.0450592885375494	0.0189723320158103
FBgn0035592	0	0	0	0
FBgn0035593	0.0547889937868151	0.0518034374243524	0.0330831921245865	0.0131525861373356
FBgn0035598	0.265923172242875	0	0	0.0133828996282528
FBgn0035600	0.0337571081893586	0.0423774856025209	0.0221666847767032	0.0159006121192364
FBgn0035601	0.0591180587040943	0.0773719174436711	0.0212501724851663	0.0303771018549548
FBgn0035603	0.054788026547474	0.0888527698767438	0.0262765813355004	0.014086414736557
FBgn0035607	0.00647840531561463	0	0.0267441860465117	0
FBgn0035608	0.45569105691057	0	0	0
FBgn0035610	0.0677233429394814	0.0187319884726225	0.0533141210374638	0
FBgn0035611	0.533333333333333	0	0	0
FBgn0035612	0.0316507536766953	0.18623088301813	0	0
FBgn0035617	0.105905511811024	0.0622047244094488	0.031496062992126	0.034251968503937
FBgn0035619	0.021718895439032	0	0.118146358760693	0
FBgn0035620	0.0237819864102935	0	0.130041925690328	0
FBgn0035621	0	0	0	0
FBgn0035622	0.0595206509242062	0.0478464667904837	0.0294507827009817	0.0342265853011409
FBgn0035623	0.32034632034632	0.233766233766233	0	0
FBgn0035624	0.103082191780822	0.0948630136986301	0.0363013698630137	0.0246575342465753
FBgn0035625	0.0831234256926952	0.0654911838790932	0.00503778337531486	0
FBgn0035626	0	0	0.4875	0.120833333333333
FBgn0035627	0.109452736318408	0.0497512437810945	0	0
FBgn0035630	0.0672163329407144	0.0653710247349823	0.0258343148802513	0.0153906556733412
FBgn0035631	0.0391277892985309	0.0897542561249704	0.038246141237536	0.0106046118885895
FBgn0035632	0.00417236170059707	0.00345298899359758	0.00856053521329401	0.00431623624199698
FBgn0035636	0	0	0	0
FBgn0035638	0.271889400921659	0	0	0
FBgn0035639	0.0564359396023323	0.0792345642098968	0.0396172821049485	0.0171176558528928
FBgn0035640	0.167705088265836	0.0602284527518172	0.0192107995846313	0
FBgn0035643	0.181159420289855	0	0	0
FBgn0035644	0.107964601769911	0.0619469026548675	0	0
FBgn0035645	0.550561797752809	0	0	0
FBgn0035647	0.392307692307693	0	0	0
FBgn0035649	0.0229196050775741	0.0916784203102962	0	0
FBgn0035656	0.0610932475884246	0.0691318327974275	0	0
FBgn0035657	0.112087912087912	0	0	0
FBgn0035663	0	0	0.000132964024420526	0
FBgn0035665	0.0177737816499671	0.000255819060683196	0.124953033219328	0
FBgn0035666	0.0791550603528317	0	0.37350278551532	0
FBgn0035667	0.0304726318464334	0	0.205381415322458	0
FBgn0035670	0.00107121107994218	0	0.0107072194246276	0
FBgn0035673	0	0	0	0
FBgn0035674	0.0312032485573841	0.0440265013891857	0.0335541782432143	0.0179525539645223
FBgn0035675	0.165816326530613	0.197704081632653	0.0943877551020409	0.048469387755102
FBgn0035676	0.156118143459915	0	0	0
FBgn0035677	0.149789029535865	0	0	0
FBgn0035678	0.0217831813576495	0.00793650793650796	0.019081391421817	0.0256670043904087
FBgn0035679	0.0389953438395415	0.0154011461318052	0.045308022922636	0.039666905444126
FBgn0035688	0.0420091324200912	0.0493150684931507	0.0313111545988258	0.0180039138943249
FBgn0035689	0.0622857142857142	0.0285714285714286	0.0314285714285714	0.0125714285714286
FBgn0035690	0.0558789289871944	0.0585952658129608	0.0318199456732635	0.0162980209545984
FBgn0035691	0.100942126514132	0	0	0
FBgn0035692	0.0642862463685348	0.0870310133339953	0.0434534303379435	0.0192684925384253
FBgn0035693	0.486636971046771	0	0	0.0200445434298441
FBgn0035695	0.0784313725490196	0.274509803921569	0.0522875816993465	0
FBgn0035696	0.0716368179925033	0.170970428987922	0	0
FBgn0035699	0.132743362831858	0.0646017699115044	0.0132743362831858	0
FBgn0035702	0.0600858369098711	0.0952789699570815	0.0248927038626609	0.0369098712446351
FBgn0035703	0.0581775007420599	0.0673790442267735	0.0474918373404571	0.0406648857227664
FBgn0035704	0.0960151802656546	0.042504743833017	0.0470588235294117	0.0375711574952562
FBgn0035707	0.151417870518994	0.0224719101123596	0.0141787051899411	0.0115034777956126
FBgn0035708	0.0912778904665315	0.0356997971602434	0.016632860040568	0
FBgn0035709	0.228497773611437	0	0	0
FBgn0035710	0.0400091188874957	0.0675937535620655	0	0.0168699418670922
FBgn0035711	0.0273955923535858	0.143065871179837	0	0
FBgn0035713	0.0653506493506495	0.0593246753246752	0.0243116883116883	0.0172467532467532
FBgn0035714	0.0639227408599677	0.0519659691883193	0.0487468383536444	0.0341457806392274
FBgn0035715	0.0415736607142857	0.0842168898809524	0.0345982142857143	0.0205543154761904
FBgn0035718	0	0	0.0167887667887668	0
FBgn0035719	0.0851305334846765	0.0419977298524403	0	0
FBgn0035720	0.0880923450789795	0.0695757831898145	0.0141317555074224	0.0194938982513603
FBgn0035721	0.0579268292682928	0.0615853658536586	0.0280487804878048	0.0323170731707318
FBgn0035722	0.0456880237902135	0.0346039470127062	0.0164909434982427	0.0102730467693972
FBgn0035724	0.293535235876529	0	0	0
FBgn0035725	0.156315789473684	0.113684210526316	0.0526315789473684	0.0531578947368422
FBgn0035726	0.0409370424597365	0.0534699853587116	0.0655148853099075	0.0388482186432406
FBgn0035727	0.285654008438819	0	0	0
FBgn0035730	0.309910641754671	0	0	0
FBgn0035733	0.047887323943662	0	0	0.0450704225352112
FBgn0035734	0	0	0	0.0026274931326884
FBgn0035737	0.0776092774308652	0.230151650312221	0	0
FBgn0035741	0.488888888888889	0	0	0
FBgn0035742	0	0	0.011032219739187	0
FBgn0035743	0.00213396578621236	0	0.0151909667272955	0
FBgn0035750	0	0	0	0
FBgn0035753	0.0593415028498947	0.0707329156028331	0.0350779297842573	0.0161167395245276
FBgn0035754	0.0923252279635258	0.0744680851063829	0.0372340425531915	0.0140577507598784
FBgn0035755	0.00615542446781226	0.0161579892280072	0	0
FBgn0035756	0.0702875399361022	0.02555910543131	0.0191693290734824	0
FBgn0035760	0.0709010339734121	0.0531757754800591	0	0
